Dataset Name,Publisher Name
bathymetric-survey-2013-01-01-goodwin-sands3,united-kingdom-hydrographic-office
bathymetric-survey-2002-07-26-scalpay-north,united-kingdom-hydrographic-office
bathymetric-survey-1995-06-14-long-sand-head-and-black-deep,united-kingdom-hydrographic-office
bathymetric-survey-2013-04-04-luce-bay1,united-kingdom-hydrographic-office
bathymetric-survey-2011-07-02-yarmouth-road,united-kingdom-hydrographic-office
bathymetric-survey-2007-05-27-approaches-to-the-firth-of-forth,united-kingdom-hydrographic-office
bathymetric-survey-1980-12-04-plymouth-exercise-area-b,united-kingdom-hydrographic-office
bathymetric-survey-1993-05-25-gas-fields1,united-kingdom-hydrographic-office
ukho-documents-transferred-to-the-national-archives,united-kingdom-hydrographic-office
bathymetric-survey-1984-06-15-yell-sound-to-muckle-flugga,united-kingdom-hydrographic-office
bathymetric-survey-1978-10-26-knock-deep,united-kingdom-hydrographic-office
bathymetric-survey-1993-09-10-race-bank-to-silver-pit,united-kingdom-hydrographic-office
bathymetric-survey-2011-11-13-dartmouth-harbour,united-kingdom-hydrographic-office
bathymetric-survey-2005-08-06,united-kingdom-hydrographic-office
bathymetric-survey-1999-09-04-barry-roads,united-kingdom-hydrographic-office
bathymetric-survey-2006-08-22-smith-bank,united-kingdom-hydrographic-office
bathymetric-survey-1990-11-23-north-morecambe-gas-filed,united-kingdom-hydrographic-office
uk-faroes-denmark-boundary,united-kingdom-hydrographic-office
bathymetric-survey-2005-05-13-western-approaches-to-the-english-channel,united-kingdom-hydrographic-office
bathymetric-survey-1999-04-01-newarp-banks,united-kingdom-hydrographic-office
bathymetric-survey-2002-05-09-knock-deep-to-black-deep,united-kingdom-hydrographic-office
bathymetric-survey-2012-07-17-northwest-of-tiree-and-coll,united-kingdom-hydrographic-office
bathymetric-survey-2001-04-19-approaches-to-lowestoft,united-kingdom-hydrographic-office
bathymetric-survey-2009-01-17-the-isles-of-eigg-and-muck14,united-kingdom-hydrographic-office
bathymetric-survey-2012-12-05,united-kingdom-hydrographic-office
uk-norway-eez-boundary,united-kingdom-hydrographic-office
bathymetric-survey-2010-08-02-tail-of-the-falls,united-kingdom-hydrographic-office
bathymetric-survey-2012-07-13-lismore,united-kingdom-hydrographic-office
bathymetric-survey-1980-11-26-approaches-to-salcombe,united-kingdom-hydrographic-office
bathymetric-survey-2008-08-22-eastern-approaches-to-stronsay-firth,united-kingdom-hydrographic-office
bathymetric-survey-2000-11-17-mounts-bay5,united-kingdom-hydrographic-office
bathymetric-survey-1998-10-20-west-of-well-bank,united-kingdom-hydrographic-office
bathymetric-survey-2009-01-17-the-isles-of-eigg-and-muck28,united-kingdom-hydrographic-office
bathymetric-survey-2012-08-31-sound-of-barra3,united-kingdom-hydrographic-office
bathymetric-survey-1996-06-21-tail-of-the-falls,united-kingdom-hydrographic-office
wales-adjacent-waters-limit,united-kingdom-hydrographic-office
bathymetric-survey-1982-03-30-southwold-to-cross-sand,united-kingdom-hydrographic-office
bathymetric-survey-1996-12-06-eastern-approaches-to-falmouth,united-kingdom-hydrographic-office
bathymetric-survey-2011-07-02-cockle-gatway,united-kingdom-hydrographic-office
bathymetric-survey-2008-12-17-baymans-hole-to-dunbar1,united-kingdom-hydrographic-office
bathymetric-survey-1984-06-06-sunk-anchorage,united-kingdom-hydrographic-office
bathymetric-survey-1997-04-25-isle-of-man-to-liverpool-bay,united-kingdom-hydrographic-office
bathymetric-survey-1984-08-15-bridport,united-kingdom-hydrographic-office
bathymetric-survey-2012-04-06-poole-bay2,united-kingdom-hydrographic-office
bathymetric-survey-1983-08-04-fair-isle-channel4,united-kingdom-hydrographic-office
bathymetric-survey-1984-03-01-approaches-to-faslane-bay,united-kingdom-hydrographic-office
wrecks-database,united-kingdom-hydrographic-office
bathymetric-survey-1994-08-01-smiths-knoll-to-orford-ness5,united-kingdom-hydrographic-office
bathymetric-survey-2012-09-19-st-brides-bay12,united-kingdom-hydrographic-office
bathymetric-survey-2001-11-22-devonport,united-kingdom-hydrographic-office
bathymetric-survey-1996-11-27-south-west-approaches-to-the-english-channel,united-kingdom-hydrographic-office
bathymetric-survey-2007-09-19-salcombe,united-kingdom-hydrographic-office
bathymetric-survey-1983-11-09-eastern-approaches-to-queens-channel,united-kingdom-hydrographic-office
bathymetric-survey-1984-06-15-yell-sound-to-muckle-flugga2,united-kingdom-hydrographic-office
bathymetric-survey-2008-03-31-isles-of-eigg-and-muck3,united-kingdom-hydrographic-office
bathymetric-survey-2008-09-16-whale-rock-to-flannan-island2,united-kingdom-hydrographic-office
bathymetric-survey-2009-06-10-outer-approaches-to-ullapool2,united-kingdom-hydrographic-office
bathymetric-survey-1989-08-25-sole-pit-to-indefatigable-banks1,united-kingdom-hydrographic-office
bathymetric-survey-2012-10-26-passage-of-tiree5,united-kingdom-hydrographic-office
bathymetric-survey-2001-07-12-glenmallan,united-kingdom-hydrographic-office
bathymetric-survey-1983-08-04-fair-isle-channel3,united-kingdom-hydrographic-office
bathymetric-survey-2001-07-12-glenmallan1,united-kingdom-hydrographic-office
bathymetric-survey-1996-07-08-south-foreland,united-kingdom-hydrographic-office
bathymetric-survey-2012-09-19-st-brides-bay7,united-kingdom-hydrographic-office
bathymetric-survey-1991-08-07-tail-of-the-falls,united-kingdom-hydrographic-office
bathymetric-survey-2001-07-27-cuckmere-haven-to-newhaven,united-kingdom-hydrographic-office
bathymetric-survey-2002-09-14-anvil-point-to-nab-tower3,united-kingdom-hydrographic-office
bathymetric-survey-1991-12-04-ne-casquets-to-st-albans-ledge,united-kingdom-hydrographic-office
bathymetric-survey-2002-03-24-north-shipwash,united-kingdom-hydrographic-office
bathymetric-survey-2000-03-09-cockle-shoal,united-kingdom-hydrographic-office
bathymetric-survey-2013-01-01-dover-strait-routine-resurvey2,united-kingdom-hydrographic-office
bathymetric-survey-2000-10-30-east-of-south-falls,united-kingdom-hydrographic-office
bathymetric-survey-1983-08-04-fair-isle-channel,united-kingdom-hydrographic-office
ukho-area-management-restriction-regulation-zones-and-reporting-units-download-service,united-kingdom-hydrographic-office
bathymetric-survey-1997-10-16-fleetwood-to-douglas-west-of-ravenglass,united-kingdom-hydrographic-office
bathymetric-survey-2011-07-16-isle-of-skye-inner-sound-entrance2,united-kingdom-hydrographic-office
bathymetric-survey-2004-07-20-north-west-of-sandettie,united-kingdom-hydrographic-office
bathymetric-survey-2008-03-31-isles-of-eigg-and-muck4,united-kingdom-hydrographic-office
bathymetric-survey-1982-08-06-gasker-to-flannan-isles,united-kingdom-hydrographic-office
bathymetric-survey-2010-07-16-st-kilda-to-the-flannan-islands1,united-kingdom-hydrographic-office
bathymetric-survey-1983-11-15-rockabill-to-holyhead,united-kingdom-hydrographic-office
bathymetric-survey-2005-04-28-caister-shoal-and-caister-road,united-kingdom-hydrographic-office
bathymetric-survey-1982-03-30-southwold-to-cross-sand1,united-kingdom-hydrographic-office
bathymetric-survey-2003-06-24-offshore3,united-kingdom-hydrographic-office
bathymetric-survey-2001-06-17-south-west-traffic-separation-scheme,united-kingdom-hydrographic-office
bathymetric-survey-1987-10-21-east-coast-indefatigable-banks,united-kingdom-hydrographic-office
bathymetric-survey-2011-09-15,united-kingdom-hydrographic-office
bathymetric-survey-2000-11-17-mounts-bay3,united-kingdom-hydrographic-office
bathymetric-survey-1996-03-01-cockle-shoal-and-caister-road,united-kingdom-hydrographic-office
bathymetric-survey-1987-12-02-lymington-to-egypt-point,united-kingdom-hydrographic-office
bathymetric-survey-2009-01-17-the-isles-of-eigg-and-muck1,united-kingdom-hydrographic-office
bathymetric-survey-1981-07-17-bardsey-island-to-lambay-deep,united-kingdom-hydrographic-office
bathymetric-survey-2002-09-14-anvil-point-to-nab-tower7,united-kingdom-hydrographic-office
bathymetric-survey-2001-11-10-bognor-regis-to-littlehampton,united-kingdom-hydrographic-office
bathymetric-survey-2012-03-05-inner-approaches-to-the-firth-of-lorne-south4,united-kingdom-hydrographic-office
bathymetric-survey-2010-03-30-approaches-to-scalloway,united-kingdom-hydrographic-office
bathymetric-survey-2012-12-05-long-sand-head,united-kingdom-hydrographic-office
bathymetric-survey-1992-06-17-celtic-sea2,united-kingdom-hydrographic-office
bathymetric-survey-2006-09-11-margate-road-to-gore-channel,united-kingdom-hydrographic-office
bathymetric-survey-2003-09-26-approaches-to-portsmouth3,united-kingdom-hydrographic-office
bathymetric-survey-2007-08-13-barnstaple-bay,united-kingdom-hydrographic-office
bathymetry,united-kingdom-hydrographic-office
bathymetric-survey-1995-06-30-inner-sound-and-kyle-of-lochalsh,united-kingdom-hydrographic-office
bathymetric-survey-1979-01-31-western-approaches-to-the-solent,united-kingdom-hydrographic-office
bathymetric-survey-2010-03-30-approaches-to-scalloway10,united-kingdom-hydrographic-office
bathymetric-survey-1988-08-27-indefatigable-banks1,united-kingdom-hydrographic-office
bathymetric-survey-1981-11-25-bardsey-island-to-lambay-deep,united-kingdom-hydrographic-office
bathymetric-survey-2001-03-13-smeaton-pass-and-cobblers-channel,united-kingdom-hydrographic-office
bathymetric-survey-2009-06-25-todhead-point-to-turbot-bank,united-kingdom-hydrographic-office
uk-netherlands-eez-boundary,united-kingdom-hydrographic-office
bathymetric-survey-2012-03-05-inner-approaches-to-the-firth-of-lorne-central1,united-kingdom-hydrographic-office
bathymetric-survey-2012-09-19-st-brides-bay15,united-kingdom-hydrographic-office
bathymetric-survey-2006-06-24-eastern-approaches-to-sanday-and-stronsay,united-kingdom-hydrographic-office
bathymetric-survey-2012-03-05-inner-approaches-to-the-firth-of-lorne-central,united-kingdom-hydrographic-office
bathymetric-survey-1994-08-14-smiths-knoll-to-orford-ness,united-kingdom-hydrographic-office
bathymetric-survey-1980-07-31-spurn-head-to-flamborough-head,united-kingdom-hydrographic-office
bathymetric-survey-2006-08-22-long-sand-head,united-kingdom-hydrographic-office
bathymetric-survey-1991-08-16-broken-bank-to-north-haisborough6,united-kingdom-hydrographic-office
bathymetric-survey-2006-09-14,united-kingdom-hydrographic-office
bathymetric-survey-2009-03-06-chesil-beach-to-lulworth-cove,united-kingdom-hydrographic-office
bathymetric-survey-1982-09-15-holyhead-deep-to-the-skerries,united-kingdom-hydrographic-office
bathymetric-survey-2012-07-17-offshore-northwest-of-coll,united-kingdom-hydrographic-office
bathymetric-survey-1987-09-30-smiths-knoll-to-south-falls,united-kingdom-hydrographic-office
ukho-senior-salaries,united-kingdom-hydrographic-office
bathymetric-survey-1994-08-14-smiths-knoll-to-orford-ness8,united-kingdom-hydrographic-office
bathymetric-survey-2009-08-31-long-sand-head,united-kingdom-hydrographic-office
bathymetric-survey-1985-07-18-little-cumbrae-island-to-toward-point,united-kingdom-hydrographic-office
bathymetric-survey-1991-10-18-bill-of-portland-to-lulworth-banks,united-kingdom-hydrographic-office
bathymetric-survey-2011-07-16-shiant-islands-east-to-southwest,united-kingdom-hydrographic-office
bathymetric-survey-2009-08-12-west-of-rum,united-kingdom-hydrographic-office
bathymetric-survey-1982-03-24-bardsey-island-to-lambay-deep,united-kingdom-hydrographic-office
bathymetric-survey-2012-01-13,united-kingdom-hydrographic-office
bathymetric-survey-1998-09-22-seaham-to-blyth,united-kingdom-hydrographic-office
uk-belgium-eez-boundary,united-kingdom-hydrographic-office
bathymetric-survey-2000-04-13-smeaton-pass,united-kingdom-hydrographic-office
bathymetric-survey-1998-07-30-northern-approaches-to-the-minches1,united-kingdom-hydrographic-office
bathymetric-survey-2006-08-31-eastern-approaches-to-stronsay-firth,united-kingdom-hydrographic-office
bathymetric-survey-2011-03-03-lands-end-to-gurnard-head,united-kingdom-hydrographic-office
bathymetric-survey-2012-07-17-canna-to-rum2,united-kingdom-hydrographic-office
bathymetric-survey-2009-06-23-canna-to-point-of-sleat1,united-kingdom-hydrographic-office
bathymetric-survey-1986-10-27-margate-hook-to-margate-road,united-kingdom-hydrographic-office
bathymetric-survey-2005-07-14-south-ship-head,united-kingdom-hydrographic-office
bathymetric-survey-1982-10-28-kings-channel,united-kingdom-hydrographic-office
bathymetric-survey-1995-08-17-outer-tongue-and-approaches-to-queens-channel,united-kingdom-hydrographic-office
bathymetric-survey-2009-09-01-goodwin-sands1,united-kingdom-hydrographic-office
bathymetric-survey-2000-11-17-barnstaple-bay-and-approaches1,united-kingdom-hydrographic-office
bathymetric-survey-2000-06-15-liverpool-bay,united-kingdom-hydrographic-office
bathymetric-survey-1996-10-04-offshore,united-kingdom-hydrographic-office
bathymetric-survey-2003-07-06-crossapol-bay,united-kingdom-hydrographic-office
bathymetric-survey-2003-08-13-south-of-portland-bill,united-kingdom-hydrographic-office
bathymetric-survey-2002-09-14-anvil-point-to-nab-tower12,united-kingdom-hydrographic-office
bathymetric-survey-2009-01-17-the-isles-of-eigg-and-muck24,united-kingdom-hydrographic-office
bathymetric-survey-1991-11-15-cromer-to-north-haisborough-east-coast,united-kingdom-hydrographic-office
bathymetric-survey-2002-07-26-inner-sound-and-kyle-of-lochalsh1,united-kingdom-hydrographic-office
bathymetric-survey-1995-07-04-tail-of-the-falls,united-kingdom-hydrographic-office
bathymetric-survey-2009-01-17-the-isles-of-eigg-and-muck25,united-kingdom-hydrographic-office
bathymetric-survey-2002-07-09-offshore4,united-kingdom-hydrographic-office
northern-ireland-adjacent-waters-limit,united-kingdom-hydrographic-office
bathymetric-survey-2012-10-06-east-anglia-routine-resurvey,united-kingdom-hydrographic-office
uk-6m-fish-limit,united-kingdom-hydrographic-office
bathymetric-survey-1992-06-18-celtic-sea,united-kingdom-hydrographic-office
bathymetric-survey-2001-08-27-western-approaches-to-off-casquets-traffic-separation-scheme14,united-kingdom-hydrographic-office
bathymetric-survey-1992-12-10-celtic-sea,united-kingdom-hydrographic-office
bathymetric-survey-2004-10-02-western-approaches-to-the-english-channel1,united-kingdom-hydrographic-office
bathymetric-survey-2012-07-13-st-catherines-deep1,united-kingdom-hydrographic-office
bathymetric-survey-2006-07-30-eastern-approaches-to-sanday-and-stronsay,united-kingdom-hydrographic-office
bathymetric-survey-2010-04-22-coasts-of-unst-fetlar-and-yell,united-kingdom-hydrographic-office
bathymetric-survey-1995-08-28-orfordness-to-north-foreland6,united-kingdom-hydrographic-office
bathymetric-survey-2008-09-28-tail-of-the-falls-deep-water-route,united-kingdom-hydrographic-office
bathymetric-survey-2008-09-08-eastern-approaches-to-mainland,united-kingdom-hydrographic-office
bathymetric-survey-2004-05-17-cope-passage-bar,united-kingdom-hydrographic-office
bathymetric-survey-1993-09-10-race-bank-to-silver-pit8,united-kingdom-hydrographic-office
bathymetric-survey-1995-08-06-north-west-sandettie-and-west-sandettie,united-kingdom-hydrographic-office
bathymetric-survey-1986-07-04-ramsay-to-king-williams-banks,united-kingdom-hydrographic-office
bathymetric-survey-1992-11-13-cromer-to-sheringham-shoal,united-kingdom-hydrographic-office
ukho-view-service-for-territorial-seas-and-international-boundaries,united-kingdom-hydrographic-office
bathymetric-survey-2007-06-02-approaches-to-queens-channel,united-kingdom-hydrographic-office
bathymetric-survey-2013-01-01-goodwin-sands2,united-kingdom-hydrographic-office
bathymetric-survey-1987-08-20-west-sole1,united-kingdom-hydrographic-office
bathymetric-survey-2001-11-22-devonport2,united-kingdom-hydrographic-office
bathymetric-survey-2008-07-05-papa-stour-to-point-of-fethaland7,united-kingdom-hydrographic-office
bathymetric-survey-1994-03-18-cockle-shoal,united-kingdom-hydrographic-office
bathymetric-survey-1995-06-30-inner-sound-and-the-kyle-of-lochalsh,united-kingdom-hydrographic-office
bathymetric-survey-2012-08-31-sound-of-barra4,united-kingdom-hydrographic-office
bathymetric-survey-2002-12-12-selsey-bill-to-hooe-bank,united-kingdom-hydrographic-office
bathymetric-survey-1999-05-15-holm-sand-to-holm-channel,united-kingdom-hydrographic-office
